article_id,status,category,primary_keyword,secondary_keywords,search_intent,working_title,slug,output_path,parent_hub,protected_intent_conflict,requires_sources,source_notes,internal_link_targets,commercial_link_target,author,planned_date,score,quality_status,last_checked,published_date,notes,batch_id
DL-0189,PLANNED,Du lịch,mùa hè đến thành phố vinh bằng xe máy nên đi lúc nào,mùa hè đến thành phố vinh bằng xe máy nên đi lúc nào,informational,Mùa hè đến Thành phố Vinh bằng xe máy nên đi lúc nào,dl-0189-mua-he-den-thanh-pho-vinh-bang-xe-may-nen-di-luc-nao,cam-nang/du-lich/dl-0189-mua-he-den-thanh-pho-vinh-bang-xe-may-nen-di-luc-nao.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-12,,,,,,BATCH-023
CD-0189,PLANNED,Cung đường,cung đường đi xe máy từ hà nội đến côn sơn kiếp bạc,cung đường đi xe máy từ hà nội đến côn sơn kiếp bạc,informational,Cung đường đi xe máy từ Hà Nội đến Côn Sơn Kiếp Bạc,cd-0189-cung-duong-di-xe-may-tu-ha-noi-den-con-son-kiep-bac,cam-nang/cung-duong/cd-0189-cung-duong-di-xe-may-tu-ha-noi-den-con-son-kiep-bac.html,cungduong.html,no,false,Không bắt buộc nguồn chính thức,cungduong.html; dulich.html; antoan.html,banggia.html,Mr Tú,2027-06-13,,,,,,BATCH-023
HD-0189,PLANNED,Hỏi đáp,chạy xe máy chở quà mềm dễ vờ thế nào,chạy xe máy chở quà mềm dễ vờ thế nào,informational,Chạy xe máy chở quà mềm dễ vờ thế nào,hd-0189-chay-xe-may-cho-qua-mem-de-vo-the-nao,cam-nang/hoi-dap/hd-0189-chay-xe-may-cho-qua-mem-de-vo-the-nao.html,hoidap.html,no,false,Không bắt buộc nguồn chính thức,hoidap.html; faq.html; kinhnghiem.html,thutuc.html,Mr Tú,2027-06-14,,,,,,BATCH-023
KN-0190,PLANNED,Kinh nghiệm,lộ trình chạy tối ven đường ở huyện phúc thọ,lộ trình chạy tối ven đường ở huyện phúc thọ,informational,Lộ trình chạy tối ven đường ở huyện Phúc Thọ,kn-0190-lo-trinh-chay-toi-ven-duong-o-huyen-phuc-tho,cam-nang/kinh-nghiem/kn-0190-lo-trinh-chay-toi-ven-duong-o-huyen-phuc-tho.html,kinhnghiem.html,no,false,Không bắt buộc nguồn chính thức,kinhnghiem.html; thutuc.html; hoidap.html,thutuc.html,Mr Tú,2027-06-15,,,,,,BATCH-023
AT-0190,PLANNED,An toàn,xử lý chuột vặn chân khi đang chạy xe dài,xử lý chuột vặn chân khi đang chạy xe dài,informational,Xử lý chuột vặn chân khi đang chạy xe dài,at-0190-xu-ly-chuot-van-chan-khi-dang-chay-xe-dai,cam-nang/an-toan/at-0190-xu-ly-chuot-van-chan-khi-dang-chay-xe-dai.html,antoan.html,no,false,Không bắt buộc nguồn chính thức,antoan.html; kinhnghiem.html; hoidap.html,banggia.html,Mr Tú,2027-06-16,,,,,,BATCH-023
XM-0190,PLANNED,Xe máy,kinh nghiệm chọn xe máy điện theo nhu cầu đi lại,kinh nghiệm chọn xe máy điện theo nhu cầu đi lại,informational,Kinh nghiệm chọn xe máy điện theo nhu cầu đi lại,xm-0190-kinh-nghiem-chon-xe-may-dien-theo-nhu-cau-di-lai,cam-nang/xe-may/xm-0190-kinh-nghiem-chon-xe-may-dien-theo-nhu-cau-di-lai.html,xemay.html,no,false,Không bắt buộc nguồn chính thức,xemay.html; kinhnghiem.html; antoan.html,banggia.html,Mr Tú,2027-06-17,,,,,,BATCH-023
DL-0190,PLANNED,Du lịch,món ăn mùa của thành phố vinh đáng thử,món ăn mùa của thành phố vinh đáng thử,informational,Món ăn mùa của Thành phố Vinh đáng thử,dl-0190-mon-an-mua-cua-thanh-pho-vinh-dang-thu,cam-nang/du-lich/dl-0190-mon-an-mua-cua-thanh-pho-vinh-dang-thu.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-18,,,,,,BATCH-023
CD-0190,PLANNED,Cung đường,lịch trình 2 ngày 1 đêm đi xe máy đến côn sơn kiếp bạc,lịch trình 2 ngày 1 đêm đi xe máy đến côn sơn kiếp bạc,informational,Lịch trình 2 ngày 1 đêm đi xe máy đến Côn Sơn Kiếp Bạc,cd-0190-lich-trinh-2-ngay-1-dem-di-xe-may-den-con-son-kiep-bac,cam-nang/cung-duong/cd-0190-lich-trinh-2-ngay-1-dem-di-xe-may-den-con-son-kiep-bac.html,cungduong.html,no,false,Không bắt buộc nguồn chính thức,cungduong.html; dulich.html; antoan.html,banggia.html,Mr Tú,2027-06-19,,,,,,BATCH-023
HD-0190,PLANNED,Hỏi đáp,mang theo dù khi đi phượt mùa mưa,mang theo dù khi đi phượt mùa mưa,informational,Mang theo dù khi đi phượt mùa mưa,hd-0190-mang-theo-du-khi-di-phuot-mua-mua,cam-nang/hoi-dap/hd-0190-mang-theo-du-khi-di-phuot-mua-mua.html,hoidap.html,no,false,Không bắt buộc nguồn chính thức,hoidap.html; faq.html; kinhnghiem.html,thutuc.html,Mr Tú,2027-06-20,,,,,,BATCH-023
KN-0191,PLANNED,Kinh nghiệm,đỗ xe ăn tối ở huyện phúc thọ nên chọn đâu,đỗ xe ăn tối ở huyện phúc thọ nên chọn đâu,informational,Đỗ xe ăn tối ở huyện Phúc Thọ nên chọn đâu,kn-0191-do-xe-an-toi-o-huyen-phuc-tho-nen-chon-dau,cam-nang/kinh-nghiem/kn-0191-do-xe-an-toi-o-huyen-phuc-tho-nen-chon-dau.html,kinhnghiem.html,no,false,Không bắt buộc nguồn chính thức,kinhnghiem.html; thutuc.html; hoidap.html,thutuc.html,Mr Tú,2027-06-21,,,,,,BATCH-023
AT-0191,PLANNED,An toàn,đau lưng khi chạy xe máy đường dài: cách giảm,đau lưng khi chạy xe máy đường dài: cách giảm,informational,Đau lưng khi chạy xe máy đường dài: cách giảm,at-0191-dau-lung-khi-chay-xe-may-duong-dai-cach-giam,cam-nang/an-toan/at-0191-dau-lung-khi-chay-xe-may-duong-dai-cach-giam.html,antoan.html,no,false,Không bắt buộc nguồn chính thức,antoan.html; kinhnghiem.html; hoidap.html,banggia.html,Mr Tú,2027-06-22,,,,,,BATCH-023
XM-0191,PLANNED,Xe máy,xe máy điện lên dốc yếu: nguyên nhân,xe máy điện lên dốc yếu: nguyên nhân,informational,Xe máy điện lên dốc yếu: nguyên nhân,xm-0191-xe-may-dien-len-doc-yeu-nguyen-nhan,cam-nang/xe-may/xm-0191-xe-may-dien-len-doc-yeu-nguyen-nhan.html,xemay.html,no,false,Không bắt buộc nguồn chính thức,xemay.html; kinhnghiem.html; antoan.html,banggia.html,Mr Tú,2027-06-23,,,,,,BATCH-023
DL-0191,PLANNED,Du lịch,góc chụp mưa ở thành phố vinh có đáng thử không,góc chụp mưa ở thành phố vinh có đáng thử không,informational,Góc chụp mưa ở Thành phố Vinh có đáng thử không,dl-0191-goc-chup-mua-o-thanh-pho-vinh-co-dang-thu-khong,cam-nang/du-lich/dl-0191-goc-chup-mua-o-thanh-pho-vinh-co-dang-thu-khong.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-24,,,,,,BATCH-023
CD-0191,PLANNED,Cung đường,điểm dừng chân đẹp trên cung đường hà nội côn sơn kiếp bạc,điểm dừng chân đẹp trên cung đường hà nội côn sơn kiếp bạc,informational,Điểm dừng chân đẹp trên cung đường Hà Nội Côn Sơn Kiếp Bạc,cd-0191-diem-dung-chan-dep-tren-cung-duong-ha-noi-con-son-kiep-bac,cam-nang/cung-duong/cd-0191-diem-dung-chan-dep-tren-cung-duong-ha-noi-con-son-kiep-bac.html,cungduong.html,no,false,Không bắt buộc nguồn chính thức,cungduong.html; dulich.html; antoan.html,banggia.html,Mr Tú,2027-06-25,,,,,,BATCH-023
HD-0191,PLANNED,Hỏi đáp,đi mưa về nên lau xe phần nào trước,đi mưa về nên lau xe phần nào trước,informational,Đi mưa về nên lau xe phần nào trước,hd-0191-di-mua-ve-nen-lau-xe-phan-nao-truoc,cam-nang/hoi-dap/hd-0191-di-mua-ve-nen-lau-xe-phan-nao-truoc.html,hoidap.html,no,false,Không bắt buộc nguồn chính thức,hoidap.html; faq.html; kinhnghiem.html,thutuc.html,Mr Tú,2027-06-26,,,,,,BATCH-023
KN-0192,PLANNED,Kinh nghiệm,bãi gửi xe an toàn gần chợ huyện chương mỹ,bãi gửi xe an toàn gần chợ huyện chương mỹ,informational,Bãi gửi xe an toàn gần chợ huyện Chương Mỹ,kn-0192-bai-gui-xe-an-toan-gan-cho-huyen-chuong-my,cam-nang/kinh-nghiem/kn-0192-bai-gui-xe-an-toan-gan-cho-huyen-chuong-my.html,kinhnghiem.html,no,false,Không bắt buộc nguồn chính thức,kinhnghiem.html; thutuc.html; hoidap.html,thutuc.html,Mr Tú,2027-06-27,,,,,,BATCH-023
AT-0192,PLANNED,An toàn,say nắng khi chạy xe mùa hè: dấu hiệu và xử lý,say nắng khi chạy xe mùa hè: dấu hiệu và xử lý,informational,Say nắng khi chạy xe mùa hè: dấu hiệu và xử lý,at-0192-say-nang-khi-chay-xe-mua-he-dau-hieu-va-xu-ly,cam-nang/an-toan/at-0192-say-nang-khi-chay-xe-mua-he-dau-hieu-va-xu-ly.html,antoan.html,no,false,Không bắt buộc nguồn chính thức,antoan.html; kinhnghiem.html; hoidap.html,banggia.html,Mr Tú,2027-06-28,,,,,,BATCH-023
XM-0192,PLANNED,Xe máy,xe máy điện bị tuột dây thắng: xử lý,xe máy điện bị tuột dây thắng: xử lý,informational,Xe máy điện bị tuột dây thắng: xử lý,xm-0192-xe-may-dien-bi-tuot-day-thang-xu-ly,cam-nang/xe-may/xm-0192-xe-may-dien-bi-tuot-day-thang-xu-ly.html,xemay.html,no,false,Không bắt buộc nguồn chính thức,xemay.html; kinhnghiem.html; antoan.html,banggia.html,Mr Tú,2027-06-01,,,,,,BATCH-023
DL-0192,PLANNED,Du lịch,kinh nghiệm đi xe máy đến biển sầm sơn từ hà nội,kinh nghiệm đi xe máy đến biển sầm sơn từ hà nội,informational,Kinh nghiệm đi xe máy đến Biển Sầm Sơn từ Hà Nội,dl-0192-kinh-nghiem-di-xe-may-den-bien-sam-son-tu-ha-noi,cam-nang/du-lich/dl-0192-kinh-nghiem-di-xe-may-den-bien-sam-son-tu-ha-noi.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-02,,,,,,BATCH-023
CD-0192,PLANNED,Cung đường,đi xe máy từ hà nội đến vườn quốc gia ba vì mất bao lâu,đi xe máy từ hà nội đến vườn quốc gia ba vì mất bao lâu,informational,Đi xe máy từ Hà Nội đến Vườn quốc gia Ba Vì mất bao lâu,cd-0192-di-xe-may-tu-ha-noi-den-vuon-quoc-gia-ba-vi-mat-bao-lau,cam-nang/cung-duong/cd-0192-di-xe-may-tu-ha-noi-den-vuon-quoc-gia-ba-vi-mat-bao-lau.html,cungduong.html,no,false,Không bắt buộc nguồn chính thức,cungduong.html; dulich.html; antoan.html,banggia.html,Mr Tú,2027-06-03,,,,,,BATCH-024
HD-0192,PLANNED,Hỏi đáp,sau chuyến mưa nên kiểm tra xe phần nào,sau chuyến mưa nên kiểm tra xe phần nào,informational,Sau chuyến mưa nên kiểm tra xe phần nào,hd-0192-sau-chuyen-mua-nen-kiem-tra-xe-phan-nao,cam-nang/hoi-dap/hd-0192-sau-chuyen-mua-nen-kiem-tra-xe-phan-nao.html,hoidap.html,no,false,Không bắt buộc nguồn chính thức,hoidap.html; faq.html; kinhnghiem.html,thutuc.html,Mr Tú,2027-06-04,,,,,,BATCH-024
KN-0193,PLANNED,Kinh nghiệm,chạy xe sáng cuối tuần quanh huyện chương mỹ,chạy xe sáng cuối tuần quanh huyện chương mỹ,informational,Chạy xe sáng cuối tuần quanh huyện Chương Mỹ,kn-0193-chay-xe-sang-cuoi-tuan-quanh-huyen-chuong-my,cam-nang/kinh-nghiem/kn-0193-chay-xe-sang-cuoi-tuan-quanh-huyen-chuong-my.html,kinhnghiem.html,no,false,Không bắt buộc nguồn chính thức,kinhnghiem.html; thutuc.html; hoidap.html,thutuc.html,Mr Tú,2027-06-05,,,,,,BATCH-024
AT-0193,PLANNED,An toàn,mỏi cổ vai khi chạy xe chở đồ nặng,mỏi cổ vai khi chạy xe chở đồ nặng,informational,Mỏi cổ vai khi chạy xe chở đồ nặng,at-0193-moi-co-vai-khi-chay-xe-cho-do-nang,cam-nang/an-toan/at-0193-moi-co-vai-khi-chay-xe-cho-do-nang.html,antoan.html,no,false,Không bắt buộc nguồn chính thức,antoan.html; kinhnghiem.html; hoidap.html,banggia.html,Mr Tú,2027-06-06,,,,,,BATCH-024
XM-0193,PLANNED,Xe máy,xe máy điện rung khi tăng tốc,xe máy điện rung khi tăng tốc,informational,Xe máy điện rung khi tăng tốc,xm-0193-xe-may-dien-rung-khi-tang-toc,cam-nang/xe-may/xm-0193-xe-may-dien-rung-khi-tang-toc.html,xemay.html,no,false,Không bắt buộc nguồn chính thức,xemay.html; kinhnghiem.html; antoan.html,banggia.html,Mr Tú,2027-06-07,,,,,,BATCH-024
DL-0193,PLANNED,Du lịch,đi xe máy đến biển sầm sơn mùa nào đẹp nhất,đi xe máy đến biển sầm sơn mùa nào đẹp nhất,informational,Đi xe máy đến Biển Sầm Sơn mùa nào đẹp nhất,dl-0193-di-xe-may-den-bien-sam-son-mua-nao-dep-nhat,cam-nang/du-lich/dl-0193-di-xe-may-den-bien-sam-son-mua-nao-dep-nhat.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-08,,,,,,BATCH-024
CD-0193,PLANNED,Cung đường,gợi ý lịch trình cuối tuần đi xe máy đến vườn quốc gia ba vì,gợi ý lịch trình cuối tuần đi xe máy đến vườn quốc gia ba vì,informational,Gợi ý lịch trình cuối tuần đi xe máy đến Vườn quốc gia Ba Vì,cd-0193-goi-y-lich-trinh-cuoi-tuan-di-xe-may-den-vuon-quoc-gia-ba-vi,cam-nang/cung-duong/cd-0193-goi-y-lich-trinh-cuoi-tuan-di-xe-may-den-vuon-quoc-gia-ba-vi.html,cungduong.html,no,false,Không bắt buộc nguồn chính thức,cungduong.html; dulich.html; antoan.html,banggia.html,Mr Tú,2027-06-09,,,,,,BATCH-024
HD-0193,PLANNED,Hỏi đáp,đi phượt về nên bảo dưỡng xe những gì,đi phượt về nên bảo dưỡng xe những gì,informational,Đi phượt về nên bảo dưỡng xe những gì,hd-0193-di-phuot-ve-nen-bao-duong-xe-nhung-gi,cam-nang/hoi-dap/hd-0193-di-phuot-ve-nen-bao-duong-xe-nhung-gi.html,hoidap.html,no,false,Không bắt buộc nguồn chính thức,hoidap.html; faq.html; kinhnghiem.html,thutuc.html,Mr Tú,2027-06-10,,,,,,BATCH-024
KN-0194,PLANNED,Kinh nghiệm,lộ trình chạy tối ven đường ở huyện chương mỹ,lộ trình chạy tối ven đường ở huyện chương mỹ,informational,Lộ trình chạy tối ven đường ở huyện Chương Mỹ,kn-0194-lo-trinh-chay-toi-ven-duong-o-huyen-chuong-my,cam-nang/kinh-nghiem/kn-0194-lo-trinh-chay-toi-ven-duong-o-huyen-chuong-my.html,kinhnghiem.html,no,false,Không bắt buộc nguồn chính thức,kinhnghiem.html; thutuc.html; hoidap.html,thutuc.html,Mr Tú,2027-06-11,,,,,,BATCH-024
AT-0194,PLANNED,An toàn,sơ cứu vết trầy da nhẹ khi ngã xe,sơ cứu vết trầy da nhẹ khi ngã xe,informational,Sơ cứu vết trầy da nhẹ khi ngã xe,at-0194-so-cuu-vet-tray-da-nhe-khi-nga-xe,cam-nang/an-toan/at-0194-so-cuu-vet-tray-da-nhe-khi-nga-xe.html,antoan.html,no,false,Không bắt buộc nguồn chính thức,antoan.html; kinhnghiem.html; hoidap.html,banggia.html,Mr Tú,2027-06-12,,,,,,BATCH-024
XM-0194,PLANNED,Xe máy,chọn honda wave hay yamaha sirius khi đi trong phố,chọn honda wave hay yamaha sirius khi đi trong phố,informational,Chọn Honda Wave hay Yamaha Sirius khi đi trong phố,xm-0194-chon-honda-wave-hay-yamaha-sirius-khi-di-trong-pho,cam-nang/xe-may/xm-0194-chon-honda-wave-hay-yamaha-sirius-khi-di-trong-pho.html,xemay.html,no,false,Không bắt buộc nguồn chính thức,xemay.html; kinhnghiem.html; antoan.html,banggia.html,Mr Tú,2027-06-13,,,,,,BATCH-024
DL-0194,PLANNED,Du lịch,ăn gì khi du lịch biển sầm sơn bằng xe máy,ăn gì khi du lịch biển sầm sơn bằng xe máy,informational,Ăn gì khi du lịch Biển Sầm Sơn bằng xe máy,dl-0194-an-gi-khi-du-lich-bien-sam-son-bang-xe-may,cam-nang/du-lich/dl-0194-an-gi-khi-du-lich-bien-sam-son-bang-xe-may.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-14,,,,,,BATCH-024
CD-0194,PLANNED,Cung đường,quán ăn ngon dọc đường đến vườn quốc gia ba vì,quán ăn ngon dọc đường đến vườn quốc gia ba vì,informational,Quán ăn ngon dọc đường đến Vườn quốc gia Ba Vì,cd-0194-quan-an-ngon-doc-duong-den-vuon-quoc-gia-ba-vi,cam-nang/cung-duong/cd-0194-quan-an-ngon-doc-duong-den-vuon-quoc-gia-ba-vi.html,cungduong.html,no,false,Không bắt buộc nguồn chính thức,cungduong.html; dulich.html; antoan.html,banggia.html,Mr Tú,2027-06-15,,,,,,BATCH-024
HD-0194,PLANNED,Hỏi đáp,nên rửa xe ngay sau khi đi đường mưa không,nên rửa xe ngay sau khi đi đường mưa không,informational,Nên rửa xe ngay sau khi đi đường mưa không,hd-0194-nen-rua-xe-ngay-sau-khi-di-duong-mua-khong,cam-nang/hoi-dap/hd-0194-nen-rua-xe-ngay-sau-khi-di-duong-mua-khong.html,hoidap.html,no,false,Không bắt buộc nguồn chính thức,hoidap.html; faq.html; kinhnghiem.html,thutuc.html,Mr Tú,2027-06-16,,,,,,BATCH-024
KN-0195,PLANNED,Kinh nghiệm,đỗ xe ăn tối ở huyện chương mỹ nên chọn đâu,đỗ xe ăn tối ở huyện chương mỹ nên chọn đâu,informational,Đỗ xe ăn tối ở huyện Chương Mỹ nên chọn đâu,kn-0195-do-xe-an-toi-o-huyen-chuong-my-nen-chon-dau,cam-nang/kinh-nghiem/kn-0195-do-xe-an-toi-o-huyen-chuong-my-nen-chon-dau.html,kinhnghiem.html,no,false,Không bắt buộc nguồn chính thức,kinhnghiem.html; thutuc.html; hoidap.html,thutuc.html,Mr Tú,2027-06-17,,,,,,BATCH-024
AT-0195,PLANNED,An toàn,chuẩn bị túi y tế mini khi đi phượt,chuẩn bị túi y tế mini khi đi phượt,informational,Chuẩn bị túi y tế mini khi đi phượt,at-0195-chuan-bi-tui-y-te-mini-khi-di-phuot,cam-nang/an-toan/at-0195-chuan-bi-tui-y-te-mini-khi-di-phuot.html,antoan.html,no,false,Không bắt buộc nguồn chính thức,antoan.html; kinhnghiem.html; hoidap.html,banggia.html,Mr Tú,2027-06-18,,,,,,BATCH-024
XM-0195,PLANNED,Xe máy,honda wave và yamaha sirius khác nhau thế nào khi chạy đường dài,honda wave và yamaha sirius khác nhau thế nào khi chạy đường dài,informational,Honda Wave và Yamaha Sirius khác nhau thế nào khi chạy đường dài,xm-0195-honda-wave-va-yamaha-sirius-khac-nhau-the-nao-khi-chay-duong,cam-nang/xe-may/xm-0195-honda-wave-va-yamaha-sirius-khac-nhau-the-nao-khi-chay-duong.html,xemay.html,no,false,Không bắt buộc nguồn chính thức,xemay.html; kinhnghiem.html; antoan.html,banggia.html,Mr Tú,2027-06-19,,,,,,BATCH-024
DL-0195,PLANNED,Du lịch,những góc chụp ảnh đẹp ở biển sầm sơn cho người đi xe máy,những góc chụp ảnh đẹp ở biển sầm sơn cho người đi xe máy,informational,Những góc chụp ảnh đẹp ở Biển Sầm Sơn cho người đi xe máy,dl-0195-nhung-goc-chup-anh-dep-o-bien-sam-son-cho-nguoi-di-xe-may,cam-nang/du-lich/dl-0195-nhung-goc-chup-anh-dep-o-bien-sam-son-cho-nguoi-di-xe-may.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-20,,,,,,BATCH-024
CD-0195,PLANNED,Cung đường,tuyến đường đẹp từ hà nội đến hồ núi cốc,tuyến đường đẹp từ hà nội đến hồ núi cốc,informational,Tuyến đường đẹp từ Hà Nội đến Hồ Núi Cốc,cd-0195-tuyen-duong-dep-tu-ha-noi-den-ho-nui-coc,cam-nang/cung-duong/cd-0195-tuyen-duong-dep-tu-ha-noi-den-ho-nui-coc.html,cungduong.html,no,false,Không bắt buộc nguồn chính thức,cungduong.html; dulich.html; antoan.html,banggia.html,Mr Tú,2027-06-21,,,,,,BATCH-024
HD-0195,PLANNED,Hỏi đáp,chạy xe máy dịp lạnh nên mặc thêm gì,chạy xe máy dịp lạnh nên mặc thêm gì,informational,Chạy xe máy dịp lạnh nên mặc thêm gì,hd-0195-chay-xe-may-dip-lanh-nen-mac-them-gi,cam-nang/hoi-dap/hd-0195-chay-xe-may-dip-lanh-nen-mac-them-gi.html,hoidap.html,no,false,Không bắt buộc nguồn chính thức,hoidap.html; faq.html; kinhnghiem.html,thutuc.html,Mr Tú,2027-06-22,,,,,,BATCH-024
KN-0196,PLANNED,Kinh nghiệm,bãi gửi xe an toàn gần chợ huyện ứng hòa,bãi gửi xe an toàn gần chợ huyện ứng hòa,informational,Bãi gửi xe an toàn gần chợ huyện Ứng Hòa,kn-0196-bai-gui-xe-an-toan-gan-cho-huyen-ung-hoa,cam-nang/kinh-nghiem/kn-0196-bai-gui-xe-an-toan-gan-cho-huyen-ung-hoa.html,kinhnghiem.html,no,false,Không bắt buộc nguồn chính thức,kinhnghiem.html; thutuc.html; hoidap.html,thutuc.html,Mr Tú,2027-06-23,,,,,,BATCH-024
AT-0196,PLANNED,An toàn,uống đủ nước khi chạy xe dưới nắng gắt,uống đủ nước khi chạy xe dưới nắng gắt,informational,Uống đủ nước khi chạy xe dưới nắng gắt,at-0196-uong-du-nuoc-khi-chay-xe-duoi-nang-gat,cam-nang/an-toan/at-0196-uong-du-nuoc-khi-chay-xe-duoi-nang-gat.html,antoan.html,no,false,Không bắt buộc nguồn chính thức,antoan.html; kinhnghiem.html; hoidap.html,banggia.html,Mr Tú,2027-06-24,,,,,,BATCH-024
